"ID","TIME","RPM","TORQUE","POWER","PEAK_PEAK_PFS"
"221166","2023-12-03 05:20:42","0","0","0","0"
"221165","2023-12-03 05:20:27","0","0","0","0"
"221164","2023-12-03 05:20:12","0","0","0","0"
"221203","2023-12-03 05:29:57","0","0","0","0"
"221242","2023-12-03 05:39:42","0","0","0","0"
"221280","2023-12-03 05:49:12","0","0","0","0"
"221279","2023-12-03 05:48:57","0","0","0","0"
"221278","2023-12-03 05:48:42","0","0","0","0"
"221277","2023-12-03 05:48:27","0","0","0","0"
"221357","2023-12-03 06:08:27","0","0","0","0"
"221356","2023-12-03 06:08:12","0","0","0","0"
"221315","2023-12-03 05:57:57","0","0","0","0"
"221314","2023-12-03 05:57:42","0","0","0","0"
"221240","2023-12-03 05:39:12","0","0","0","0"
"221239","2023-12-03 05:38:57","0","0","0","0"
"221238","2023-12-03 05:38:42","0","0","0","0"
"221237","2023-12-03 05:38:27","0","0","0","0"
"221236","2023-12-03 05:38:12","0","0","0","0"
"221195","2023-12-03 05:27:57","0","0","0","0"
"221194","2023-12-03 05:27:42","0","0","0","0"
"221193","2023-12-03 05:27:27","0","0","0","0"
"221192","2023-12-03 05:27:12","0","0","0","0"
"221191","2023-12-03 05:26:57","0","0","0","0"
"221150","2023-12-03 05:16:42","0","0","0","0"
"221189","2023-12-03 05:26:27","0","0","0","0"
"221188","2023-12-03 05:26:12","0","0","0","0"
"221147","2023-12-03 05:15:57","0","0","0","0"
"221146","2023-12-03 05:15:42","0","0","0","0"
"221145","2023-12-03 05:15:27","0","0","0","0"
"221144","2023-12-03 05:15:12","0","0","0","0"
"221183","2023-12-03 05:24:57","0","0","0","0"
"221222","2023-12-03 05:34:42","0","0","0","0"
"221261","2023-12-03 05:44:27","0","0","0","0"
"221234","2023-12-03 05:37:42","0","0","0","0"
"221235","2023-12-03 05:37:57","0","0","0","0"
"221276","2023-12-03 05:48:12","0","0","0","0"
"221319","2023-12-03 05:58:57","0","0","0","0"
"221320","2023-12-03 05:59:12","0","0","0","0"
"221321","2023-12-03 05:59:27","0","0","0","0"
"221562","2023-12-03 06:59:52","0","0","0","0"
"221173","2023-12-03 05:22:27","0","0","0","0"
"221172","2023-12-03 05:22:12","0","0","0","0"
"221171","2023-12-03 05:21:57","0","0","0","0"
"221130","2023-12-03 05:11:42","0","0","0","0"
"221169","2023-12-03 05:21:27","0","0","0","0"
"221168","2023-12-03 05:21:12","0","0","0","0"
"221127","2023-12-03 05:10:57","0","0","0","0"
"221126","2023-12-03 05:10:42","0","0","0","0"
"221125","2023-12-03 05:10:27","0","0","0","0"
"221124","2023-12-03 05:10:12","0","0","0","0"
"221163","2023-12-03 05:19:57","0","0","0","0"
"221202","2023-12-03 05:29:42","0","0","0","0"
"221241","2023-12-03 05:39:27","0","0","0","0"
"221255","2023-12-03 05:42:57","0","0","0","0"
"221296","2023-12-03 05:53:12","0","0","0","0"
"221297","2023-12-03 05:53:27","0","0","0","0"
"217110","2023-12-02 13:29:04","0","0","0","0"
"221339","2023-12-03 06:03:57","0","0","0","0"
"221340","2023-12-03 06:04:12","0","0","0","0"
"221362","2023-12-03 06:09:42","0","0","0","0"
"221482","2023-12-03 06:39:52","0","0","0","0"
"221262","2023-12-03 05:44:42","0","0","0","0"
"221223","2023-12-03 05:34:57","0","0","0","0"
"221184","2023-12-03 05:25:12","0","0","0","0"
"221185","2023-12-03 05:25:27","0","0","0","0"
"221186","2023-12-03 05:25:42","0","0","0","0"
"221187","2023-12-03 05:25:57","0","0","0","0"
"221228","2023-12-03 05:36:12","0","0","0","0"
"221229","2023-12-03 05:36:27","0","0","0","0"
"221190","2023-12-03 05:26:42","0","0","0","0"
"221231","2023-12-03 05:36:57","0","0","0","0"
"221232","2023-12-03 05:37:12","0","0","0","0"
"221233","2023-12-03 05:37:27","0","0","0","0"
"221316","2023-12-03 05:58:12","0","0","0","0"
"221317","2023-12-03 05:58:27","0","0","0","0"
"221318","2023-12-03 05:58:42","0","0","0","0"
"217178","2023-12-02 13:46:04","0","0","0","0"
"221360","2023-12-03 06:09:12","0","0","0","0"
"221322","2023-12-03 05:59:42","0","0","0","0"
"221244","2023-12-03 05:40:12","0","0","0","0"
"221282","2023-12-03 05:49:42","0","0","0","0"
"221243","2023-12-03 05:39:57","0","0","0","0"
"221204","2023-12-03 05:30:12","0","0","0","0"
"221205","2023-12-03 05:30:27","0","0","0","0"
"221206","2023-12-03 05:30:42","0","0","0","0"
"221207","2023-12-03 05:30:57","0","0","0","0"
"221248","2023-12-03 05:41:12","0","0","0","0"
"221249","2023-12-03 05:41:27","0","0","0","0"
"221210","2023-12-03 05:31:42","0","0","0","0"
"221251","2023-12-03 05:41:57","0","0","0","0"
"221252","2023-12-03 05:42:12","0","0","0","0"
"221253","2023-12-03 05:42:27","0","0","0","0"
"221254","2023-12-03 05:42:42","0","0","0","0"
"218858","2023-12-02 20:46:04","0","0","0","0"
"218856","2023-12-02 20:45:34","0","0","0","0"
"218283","2023-12-02 18:22:19","0","0","0","0"
"217574","2023-12-02 15:25:04","0","0","0","0"
"221359","2023-12-03 06:08:57","0","0","0","0"
"221361","2023-12-03 06:09:27","0","0","0","0"
"221283","2023-12-03 05:49:57","0","0","0","0"
"221263","2023-12-03 05:44:57","0","0","0","0"
"221224","2023-12-03 05:35:12","0","0","0","0"
"221225","2023-12-03 05:35:27","0","0","0","0"
"221226","2023-12-03 05:35:42","0","0","0","0"
"221227","2023-12-03 05:35:57","0","0","0","0"
"221268","2023-12-03 05:46:12","0","0","0","0"
"221269","2023-12-03 05:46:27","0","0","0","0"
"221230","2023-12-03 05:36:42","0","0","0","0"
"221271","2023-12-03 05:46:57","0","0","0","0"
"221272","2023-12-03 05:47:12","0","0","0","0"
"221273","2023-12-03 05:47:27","0","0","0","0"
"221274","2023-12-03 05:47:42","0","0","0","0"
"221275","2023-12-03 05:47:57","0","0","0","0"
"218251","2023-12-02 18:14:19","0","0","0","0"
"218830","2023-12-02 20:39:04","0","0","0","0"
"221358","2023-12-03 06:08:42","0","0","0","0"
"221399","2023-12-03 06:18:57","0","0","0","0"
"221400","2023-12-03 06:19:12","0","0","0","0"
"221401","2023-12-03 06:19:27","0","0","0","0"
"221323","2023-12-03 05:59:57","0","0","0","0"
"221246","2023-12-03 05:40:42","0","0","0","0"
"221288","2023-12-03 05:51:12","0","0","0","0"
"221250","2023-12-03 05:41:42","0","0","0","0"
"221293","2023-12-03 05:52:27","0","0","0","0"
"221336","2023-12-03 06:03:12","0","0","0","0"
"217182","2023-12-02 13:47:04","0","0","0","0"
"216165","2023-12-02 09:32:49","0","0","0","0"
"218834","2023-12-02 20:40:04","0","0","0","0"
"218828","2023-12-02 20:38:34","0","0","0","0"
"218826","2023-12-02 20:38:04","0","0","0","0"
"218824","2023-12-02 20:37:34","0","0","0","0"
"218822","2023-12-02 20:37:04","0","0","0","0"
"218820","2023-12-02 20:36:34","0","0","0","0"
"221377","2023-12-03 06:13:27","0","0","0","0"
"221378","2023-12-03 06:13:42","0","0","0","0"
"221379","2023-12-03 06:13:57","0","0","0","0"
"221420","2023-12-03 06:24:12","0","0","0","0"
"221421","2023-12-03 06:24:27","0","0","0","0"
"221442","2023-12-03 06:29:42","0","0","0","0"
"221382","2023-12-03 06:14:42","0","0","0","0"
"221245","2023-12-03 05:40:27","0","0","0","0"
"221247","2023-12-03 05:40:57","0","0","0","0"
