"ID","TIME","RPM","TORQUE","POWER","PEAK_PEAK_PFS"
"4665","2023-11-11 05:41:28","0","0","0","0"
"4666","2023-11-11 05:46:28","0","0","0","0"
"4667","2023-11-11 05:51:28","0","0","0","0"
"4668","2023-11-11 05:56:28","0","0","0","0"
"4669","2023-11-11 06:01:28","0","0","0","0"
"4670","2023-11-11 06:06:28","0","0","0","0"
"4671","2023-11-11 06:11:28","0","0","0","0"
"4672","2023-11-11 06:16:28","0","0","0","0"
"4673","2023-11-11 06:21:28","0","0","0","0"
"4674","2023-11-11 06:26:28","0","0","0","0"
"4675","2023-11-11 06:31:28","0","0","0","0"
"4676","2023-11-11 06:36:28","0","0","0","0"
"4677","2023-11-11 06:41:28","0","0","0","0"
"4678","2023-11-11 06:46:28","0","0","0","0"
"4679","2023-11-11 06:51:28","0","0","0","0"
"4680","2023-11-11 06:56:28","0","0","0","0"
"4681","2023-11-11 07:01:28","0","0","0","0"
"4682","2023-11-11 07:06:28","0","0","0","0"
"4683","2023-11-11 07:11:28","0","0","0","0"
"4684","2023-11-11 07:16:28","0","0","0","0"
"4685","2023-11-11 07:21:28","0","0","0","0"
"4686","2023-11-11 07:26:28","0","0","0","0"
"4687","2023-11-11 07:31:28","0","0","0","0"
"4688","2023-11-11 07:36:28","0","0","0","0"
"4689","2023-11-11 07:39:28","0","0","0","0"
"4690","2023-11-11 07:39:43","0","0","0","0"
"4691","2023-11-11 07:42:05","0","0","0","0"
"4692","2023-11-11 07:46:42","0","0","0","0"
"4693","2023-11-11 07:51:42","0","0","0","0"
"4694","2023-11-11 07:56:42","0","0","0","0"
"4695","2023-11-11 08:01:42","0","0","0","0"
"4696","2023-11-11 08:06:42","0","0","0","0"
"4697","2023-11-11 08:11:42","0","0","0","0"
"4698","2023-11-11 08:16:42","0","0","0","0"
"4699","2023-11-11 08:21:42","0","0","0","0"
"4700","2023-11-11 08:26:42","0","0","0","0"
"4701","2023-11-11 08:31:42","0","0","0","0"
"4702","2023-11-11 08:36:42","0","0","0","0"
"4703","2023-11-11 08:41:42","0","0","0","0"
"4704","2023-11-11 08:46:42","0","0","0","0"
"4705","2023-11-11 08:51:42","0","0","0","0"
"4706","2023-11-11 08:56:42","0","0","0","0"
"4707","2023-11-11 09:01:42","0","0","0","0"
"4708","2023-11-11 09:06:42","0","0","0","0"
"4709","2023-11-11 09:11:42","0","0","0","0"
"4710","2023-11-11 09:16:42","0","0","0","0"
"4711","2023-11-11 09:21:42","0","0","0","0"
"4712","2023-11-11 09:26:42","0","0","0","0"
"4713","2023-11-11 09:31:42","0","0","0","0"
"4714","2023-11-11 09:36:42","0","0","0","0"
"4715","2023-11-11 09:41:42","0","0","0","0"
"4716","2023-11-11 09:46:42","0","0","0","0"
"4717","2023-11-11 09:51:42","0","0","0","0"
"4718","2023-11-11 09:56:42","0","0","0","0"
"4719","2023-11-11 10:01:42","0","0","0","0"
"4720","2023-11-11 10:06:42","0","0","0","0"
"4721","2023-11-11 10:11:42","0","0","0","0"
"4722","2023-11-11 10:16:42","0","0","0","0"
"4723","2023-11-11 10:21:42","0","0","0","0"
"4724","2023-11-11 10:26:42","0","0","0","0"
"4725","2023-11-11 10:31:42","0","0","0","0"
"4726","2023-11-11 10:36:42","0","0","0","0"
"4727","2023-11-11 10:41:42","0","0","0","0"
"4728","2023-11-11 10:46:42","0","0","0","0"
"4729","2023-11-11 10:51:42","0","0","0","0"
"4730","2023-11-11 10:56:42","0","0","0","0"
"4731","2023-11-11 11:01:42","0","0","0","0"
"4732","2023-11-11 11:06:42","0","0","0","0"
"4733","2023-11-11 11:11:42","0","0","0","0"
"4734","2023-11-11 11:16:42","0","0","0","0"
"4735","2023-11-11 11:21:42","0","0","0","0"
"4736","2023-11-11 11:26:42","0","0","0","0"
"4737","2023-11-11 11:31:42","0","0","0","0"
"4738","2023-11-11 11:36:42","0","0","0","0"
"4739","2023-11-11 11:41:42","0","0","0","0"
"4740","2023-11-11 11:46:42","0","0","0","0"
"4741","2023-11-11 11:51:42","0","0","0","0"
"4742","2023-11-11 11:56:42","0","0","0","0"
"4743","2023-11-11 12:01:42","0","0","0","0"
"4744","2023-11-11 12:06:42","0","0","0","0"
"4745","2023-11-11 12:11:42","0","0","0","0"
"4746","2023-11-11 12:16:42","0","0","0","0"
"4747","2023-11-11 12:21:42","0","0","0","0"
"4748","2023-11-11 12:26:42","0","0","0","0"
"4749","2023-11-11 12:31:42","0","0","0","0"
"4750","2023-11-11 12:36:42","0","0","0","0"
"4751","2023-11-11 12:41:42","0","0","0","0"
"4752","2023-11-11 12:46:42","0","0","0","0"
"4753","2023-11-11 12:51:42","0","0","0","0"
"4754","2023-11-11 12:56:42","0","0","0","0"
"4755","2023-11-11 13:01:42","0","0","0","0"
"4756","2023-11-11 13:06:42","0","0","0","0"
"4757","2023-11-11 13:11:42","0","0","0","0"
"4758","2023-11-11 13:16:42","0","0","0","0"
"4759","2023-11-11 13:21:42","0","0","0","0"
"4760","2023-11-11 13:26:42","0","0","0","0"
"4761","2023-11-11 13:31:42","0","0","0","0"
"4762","2023-11-11 13:36:42","0","0","0","0"
"4763","2023-11-11 13:41:42","0","0","0","0"
"4764","2023-11-11 13:46:42","0","0","0","0"
"4765","2023-11-11 13:51:42","0","0","0","0"
"4766","2023-11-11 13:56:42","0","0","0","0"
"4767","2023-11-11 14:01:42","0","0","0","0"
"4768","2023-11-11 14:06:42","0","0","0","0"
"4769","2023-11-11 14:11:42","0","0","0","0"
"4770","2023-11-11 14:16:42","0","0","0","0"
"4771","2023-11-11 14:21:42","0","0","0","0"
"4772","2023-11-11 14:26:42","0","0","0","0"
"4773","2023-11-11 14:31:42","0","0","0","0"
"4774","2023-11-11 14:36:42","0","0","0","0"
"4775","2023-11-11 14:41:42","0","0","0","0"
"4776","2023-11-11 14:46:42","0","0","0","0"
"4777","2023-11-11 14:51:42","0","0","0","0"
"4778","2023-11-11 14:56:42","0","0","0","0"
"4779","2023-11-11 15:01:42","0","0","0","0"
"4780","2023-11-11 15:06:42","0","0","0","0"
"4781","2023-11-11 15:11:42","0","0","0","0"
"4782","2023-11-11 15:16:42","0","0","0","0"
"4783","2023-11-11 15:21:42","0","0","0","0"
"4784","2023-11-11 15:26:42","0","0","0","0"
"4785","2023-11-11 15:31:42","0","0","0","0"
"4786","2023-11-11 15:36:42","0","0","0","0"
"4787","2023-11-11 15:41:42","0","0","0","0"
"4788","2023-11-11 15:46:42","0","0","0","0"
"4789","2023-11-11 15:51:42","0","0","0","0"
"4790","2023-11-11 15:56:42","0","0","0","0"
"4791","2023-11-11 16:01:42","0","0","0","0"
"4792","2023-11-11 16:06:42","0","0","0","0"
"4793","2023-11-11 16:11:42","0","0","0","0"
"4794","2023-11-11 16:16:42","0","0","0","0"
"4795","2023-11-11 16:21:42","0","0","0","0"
"4796","2023-11-11 16:26:42","0","0","0","0"
"4797","2023-11-11 16:31:42","0","0","0","0"
"4798","2023-11-11 16:36:42","0","0","0","0"
"4799","2023-11-11 16:41:42","0","0","0","0"
"4800","2023-11-11 16:46:42","0","0","0","0"
"4801","2023-11-11 16:51:42","0","0","0","0"
"4802","2023-11-11 16:54:27","0","0","0","0"
"4803","2023-11-11 16:54:27","0","0","0","0"
"4804","2023-11-11 16:54:27","0","0","0","0"
"4805","2023-11-11 16:54:27","0","0","0","0"
"4806","2023-11-11 16:54:45","0","0","0","0"
"4807","2023-11-11 16:57:13","0","0","0","0"
"4808","2023-11-11 17:01:53","0","0","0","0"
"4809","2023-11-11 17:06:53","0","0","0","0"
"4810","2023-11-11 17:11:53","0","0","0","0"
"4811","2023-11-11 17:16:53","0","0","0","0"
"4812","2023-11-11 17:21:53","0","0","0","0"
"4813","2023-11-11 17:26:53","0","0","0","0"
"4814","2023-11-11 17:31:53","0","0","0","0"
"4815","2023-11-11 17:36:53","0","0","0","0"
"4816","2023-11-11 17:41:53","0","0","0","0"
"4817","2023-11-11 17:46:53","0","0","0","0"
"4818","2023-11-11 17:51:53","0","0","0","0"
"4819","2023-11-11 17:56:53","0","0","0","0"
"4820","2023-11-11 18:01:53","0","0","0","0"
"4821","2023-11-11 18:06:53","0","0","0","0"
"4822","2023-11-11 18:11:53","0","0","0","0"
"4823","2023-11-11 18:16:53","0","0","0","0"
"4824","2023-11-11 18:21:53","0","0","0","0"
"4825","2023-11-11 18:26:53","0","0","0","0"
"4826","2023-11-11 18:31:53","0","0","0","0"
"4827","2023-11-11 18:36:53","0","0","0","0"
"4828","2023-11-11 18:41:53","0","0","0","0"
"4829","2023-11-11 18:46:53","0","0","0","0"
"4830","2023-11-11 18:51:53","0","0","0","0"
"4831","2023-11-11 18:56:53","0","0","0","0"
"4832","2023-11-11 19:01:53","0","0","0","0"
"4833","2023-11-11 19:06:53","0","0","0","0"
"4834","2023-11-11 19:11:53","0","0","0","0"
"4835","2023-11-11 19:16:53","0","0","0","0"
"4836","2023-11-11 19:21:53","0","0","0","0"
"4837","2023-11-11 19:26:53","0","0","0","0"
"4838","2023-11-11 19:31:53","0","0","0","0"
"4839","2023-11-11 19:36:53","0","0","0","0"
"4840","2023-11-11 19:41:53","0","0","0","0"
"4841","2023-11-11 19:46:53","0","0","0","0"
"4842","2023-11-11 19:51:53","0","0","0","0"
"4843","2023-11-11 19:56:53","0","0","0","0"
"4844","2023-11-11 20:01:53","0","0","0","0"
"4845","2023-11-11 20:06:53","0","0","0","0"
"4846","2023-11-11 20:11:53","0","0","0","0"
"4847","2023-11-11 20:16:53","0","0","0","0"
"4848","2023-11-11 20:21:53","0","0","0","0"
"4849","2023-11-11 20:26:53","0","0","0","0"
"4850","2023-11-11 20:31:53","0","0","0","0"
"4851","2023-11-11 20:36:53","0","0","0","0"
"4852","2023-11-11 20:41:53","0","0","0","0"
"4853","2023-11-11 20:46:53","0","0","0","0"
"4854","2023-11-11 20:51:53","0","0","0","0"
"4855","2023-11-11 20:56:53","0","0","0","0"
"4856","2023-11-11 21:01:53","0","0","0","0"
"4857","2023-11-11 21:06:53","0","0","0","0"
"4858","2023-11-11 21:11:53","0","0","0","0"
"4859","2023-11-11 21:16:53","0","0","0","0"
"4860","2023-11-11 21:21:53","0","0","0","0"
"4861","2023-11-11 21:26:53","0","0","0","0"
"4862","2023-11-11 21:31:53","0","0","0","0"
"4863","2023-11-11 21:36:53","0","0","0","0"
"4864","2023-11-11 21:41:53","0","0","0","0"
"4865","2023-11-11 21:46:53","0","0","0","0"
"4866","2023-11-11 21:51:53","0","0","0","0"
"4867","2023-11-11 21:56:53","0","0","0","0"
"4868","2023-11-11 22:01:53","0","0","0","0"
"4869","2023-11-11 22:06:53","0","0","0","0"
"4870","2023-11-11 22:11:53","0","0","0","0"
"4871","2023-11-11 22:16:53","0","0","0","0"
"4872","2023-11-11 22:21:53","0","0","0","0"
"4873","2023-11-11 22:26:53","0","0","0","0"
"4874","2023-11-11 22:31:53","0","0","0","0"
"4875","2023-11-11 22:36:53","0","0","0","0"
"4876","2023-11-11 22:41:53","0","0","0","0"
"4877","2023-11-11 22:46:53","0","0","0","0"
"4878","2023-11-11 22:51:53","0","0","0","0"
"4879","2023-11-11 22:56:53","0","0","0","0"
"4880","2023-11-11 23:01:53","0","0","0","0"
"4881","2023-11-11 23:06:53","0","0","0","0"
"4882","2023-11-11 23:11:53","0","0","0","0"
"4883","2023-11-11 23:16:53","0","0","0","0"
"4884","2023-11-11 23:21:53","0","0","0","0"
"4885","2023-11-11 23:26:53","0","0","0","0"
"4886","2023-11-11 23:31:53","0","0","0","0"
"4887","2023-11-11 23:36:53","0","0","0","0"
"4888","2023-11-11 23:41:53","0","0","0","0"
"4889","2023-11-11 23:46:53","0","0","0","0"
"4890","2023-11-11 23:51:53","0","0","0","0"
"4891","2023-11-11 23:56:53","0","0","0","0"
"4892","2023-11-12 00:01:53","0","0","0","0"
"4893","2023-11-12 00:06:53","0","0","0","0"
"4894","2023-11-12 00:11:53","0","0","0","0"
"4895","2023-11-12 00:16:53","0","0","0","0"
"4896","2023-11-12 00:21:53","0","0","0","0"
"4897","2023-11-12 00:26:53","0","0","0","0"
"4898","2023-11-12 00:31:53","0","0","0","0"
"4899","2023-11-12 00:36:53","0","0","0","0"
"4900","2023-11-12 00:41:53","0","0","0","0"
"4901","2023-11-12 00:46:53","0","0","0","0"
"4902","2023-11-12 00:51:53","0","0","0","0"
"4903","2023-11-12 00:56:53","0","0","0","0"
"4904","2023-11-12 01:01:53","0","0","0","0"
"4905","2023-11-12 01:06:53","0","0","0","0"
"4906","2023-11-12 01:11:53","0","0","0","0"
"4907","2023-11-12 01:16:53","0","0","0","0"
"4908","2023-11-12 01:21:53","0","0","0","0"
"4909","2023-11-12 01:26:53","0","0","0","0"
"4910","2023-11-12 01:31:53","0","0","0","0"
"4911","2023-11-12 01:36:53","0","0","0","0"
"4912","2023-11-12 01:41:53","0","0","0","0"
"4913","2023-11-12 01:46:53","0","0","0","0"
"4914","2023-11-12 01:51:53","0","0","0","0"
"4915","2023-11-12 01:56:53","0","0","0","0"
"4916","2023-11-12 02:01:53","0","0","0","0"
"4917","2023-11-12 02:06:53","0","0","0","0"
"4918","2023-11-12 02:11:53","0","0","0","0"
"4919","2023-11-12 02:16:53","0","0","0","0"
"4920","2023-11-12 02:21:53","0","0","0","0"
"4921","2023-11-12 02:26:53","0","0","0","0"
"4922","2023-11-12 02:31:53","0","0","0","0"
"4923","2023-11-12 02:36:53","0","0","0","0"
"4924","2023-11-12 02:41:53","0","0","0","0"
"4925","2023-11-12 02:46:53","0","0","0","0"
"4926","2023-11-12 02:51:53","0","0","0","0"
"4927","2023-11-12 02:56:53","0","0","0","0"
"4928","2023-11-12 03:01:53","0","0","0","0"
"4929","2023-11-12 03:06:53","0","0","0","0"
"4930","2023-11-12 03:11:53","0","0","0","0"
"4931","2023-11-12 03:16:53","0","0","0","0"
"4932","2023-11-12 03:21:53","0","0","0","0"
"4933","2023-11-12 03:26:53","0","0","0","0"
"4934","2023-11-12 03:31:53","0","0","0","0"
"4935","2023-11-12 03:36:53","0","0","0","0"
"4936","2023-11-12 03:41:53","0","0","0","0"
"4937","2023-11-12 03:46:53","0","0","0","0"
"4938","2023-11-12 03:51:53","0","0","0","0"
"4939","2023-11-12 03:56:53","0","0","0","0"
"4940","2023-11-12 04:01:53","0","0","0","0"
"4941","2023-11-12 04:06:53","0","0","0","0"
"4942","2023-11-12 04:11:53","0","0","0","0"
"4943","2023-11-12 04:16:53","0","0","0","0"
"4944","2023-11-12 04:21:53","0","0","0","0"
"4945","2023-11-12 04:26:53","0","0","0","0"
"4946","2023-11-12 04:31:53","0","0","0","0"
"4947","2023-11-12 04:36:53","0","0","0","0"
"4948","2023-11-12 04:41:53","0","0","0","0"
"4949","2023-11-12 04:46:53","0","0","0","0"
"4950","2023-11-12 04:51:53","0","0","0","0"
"4951","2023-11-12 04:56:53","0","0","0","0"
"4952","2023-11-12 05:01:53","0","0","0","0"
"4953","2023-11-12 05:06:53","0","0","0","0"
"4954","2023-11-12 05:11:53","0","0","0","0"
"4955","2023-11-12 05:16:53","0","0","0","0"
"4956","2023-11-12 05:21:53","0","0","0","0"
"4957","2023-11-12 05:26:53","0","0","0","0"
"4958","2023-11-12 05:31:53","0","0","0","0"
"4959","2023-11-12 05:36:53","0","0","0","0"
"4960","2023-11-12 05:41:53","0","0","0","0"
"4961","2023-11-12 05:46:53","0","0","0","0"
"4962","2023-11-12 05:51:53","0","0","0","0"
"4963","2023-11-12 05:56:53","0","0","0","0"
"4964","2023-11-12 06:01:53","0","0","0","0"
"4965","2023-11-12 06:06:53","0","0","0","0"
"4966","2023-11-12 06:11:53","0","0","0","0"
"4967","2023-11-12 06:16:53","0","0","0","0"
"4968","2023-11-12 06:21:53","0","0","0","0"
"4969","2023-11-12 06:26:53","0","0","0","0"
"4970","2023-11-12 06:31:53","0","0","0","0"
"4971","2023-11-12 06:36:53","0","0","0","0"
"4972","2023-11-12 06:41:53","0","0","0","0"
"4973","2023-11-12 06:46:53","0","0","0","0"
"4974","2023-11-12 06:51:53","0","0","0","0"
"4975","2023-11-12 06:56:53","0","0","0","0"
"4976","2023-11-12 07:01:53","0","0","0","0"
"4977","2023-11-12 07:06:53","0","0","0","0"
"4978","2023-11-12 07:11:53","0","0","0","0"
"4979","2023-11-12 07:16:53","0","0","0","0"
"4980","2023-11-12 07:21:53","0","0","0","0"
"4981","2023-11-12 07:26:53","0","0","0","0"
"4982","2023-11-12 07:31:53","0","0","0","0"
"4983","2023-11-12 07:36:53","0","0","0","0"
"4984","2023-11-12 07:41:53","0","0","0","0"
"4985","2023-11-12 07:46:53","0","0","0","0"
"4986","2023-11-12 07:51:53","0","0","0","0"
"4987","2023-11-12 07:56:53","0","0","0","0"
"4988","2023-11-12 08:01:53","0","0","0","0"
"4989","2023-11-12 08:06:53","0","0","0","0"
"4990","2023-11-12 08:11:53","0","0","0","0"
"4991","2023-11-12 08:16:53","0","0","0","0"
"4992","2023-11-12 08:21:53","0","0","0","0"
"4993","2023-11-12 08:26:53","0","0","0","0"
"4994","2023-11-12 08:31:53","0","0","0","0"
"4995","2023-11-12 08:36:53","0","0","0","0"
"4996","2023-11-12 08:41:53","0","0","0","0"
"4997","2023-11-12 08:46:53","0","0","0","0"
"4998","2023-11-12 08:51:53","0","0","0","0"
"4999","2023-11-12 08:56:53","0","0","0","0"
"5000","2023-11-12 09:01:53","0","0","0","0"
"5001","2023-11-12 09:06:53","0","0","0","0"
"5002","2023-11-12 09:11:53","0","0","0","0"
"5003","2023-11-12 09:16:53","0","0","0","0"
"5004","2023-11-12 09:21:53","0","0","0","0"
"5005","2023-11-12 09:26:53","0","0","0","0"
"5006","2023-11-12 09:31:53","0","0","0","0"
"5007","2023-11-12 09:36:53","0","0","0","0"
"5008","2023-11-12 09:41:53","0","0","0","0"
"5009","2023-11-12 09:46:53","0","0","0","0"
"5010","2023-11-12 09:51:53","0","0","0","0"
"5011","2023-11-12 09:56:53","0","0","0","0"
"5012","2023-11-12 10:01:53","0","0","0","0"
"5013","2023-11-12 10:06:53","0","0","0","0"
"5014","2023-11-12 10:11:53","0","0","0","0"
"5015","2023-11-12 10:16:53","0","0","0","0"
"5016","2023-11-12 10:21:53","0","0","0","0"
"5017","2023-11-12 10:26:53","0","0","0","0"
"5018","2023-11-12 10:31:53","0","0","0","0"
"5019","2023-11-12 10:36:53","0","0","0","0"
"5020","2023-11-12 10:41:53","0","0","0","0"
"5021","2023-11-12 10:46:53","0","0","0","0"
"5022","2023-11-12 10:51:53","0","0","0","0"
"5023","2023-11-12 10:56:53","0","0","0","0"
"5024","2023-11-12 11:01:53","0","0","0","0"
"5025","2023-11-12 11:06:53","0","0","0","0"
"5026","2023-11-12 11:11:53","0","0","0","0"
"5027","2023-11-12 11:16:53","0","0","0","0"
"5028","2023-11-12 11:21:53","0","0","0","0"
"5029","2023-11-12 11:26:53","0","0","0","0"
"5030","2023-11-12 11:31:53","0","0","0","0"
"5031","2023-11-12 11:36:53","0","0","0","0"
"5032","2023-11-12 11:41:53","0","0","0","0"
"5033","2023-11-12 11:46:53","0","0","0","0"
"5034","2023-11-12 11:51:53","0","0","0","0"
"5035","2023-11-12 11:56:53","0","0","0","0"
"5036","2023-11-12 12:01:53","0","0","0","0"
"5037","2023-11-12 12:06:53","0","0","0","0"
"5038","2023-11-12 12:11:53","0","0","0","0"
"5039","2023-11-12 12:16:53","0","0","0","0"
"5040","2023-11-12 12:21:53","0","0","0","0"
"5041","2023-11-12 12:26:53","0","0","0","0"
"5042","2023-11-12 12:31:53","0","0","0","0"
"5043","2023-11-12 12:36:53","0","0","0","0"
"5044","2023-11-12 12:41:53","0","0","0","0"
"5045","2023-11-12 12:46:53","0","0","0","0"
"5046","2023-11-12 12:51:53","0","0","0","0"
"5047","2023-11-12 12:56:53","0","0","0","0"
"5048","2023-11-12 13:01:53","0","0","0","0"
"5049","2023-11-12 13:06:53","0","0","0","0"
"5050","2023-11-12 13:11:53","0","0","0","0"
"5051","2023-11-12 13:16:53","0","0","0","0"
"5052","2023-11-12 13:21:53","0","0","0","0"
"5053","2023-11-12 13:26:53","0","0","0","0"
"5054","2023-11-12 13:31:53","0","0","0","0"
"5055","2023-11-12 13:36:53","0","0","0","0"
"5056","2023-11-12 13:41:53","0","0","0","0"
"5057","2023-11-12 13:46:53","0","0","0","0"
"5058","2023-11-12 13:51:53","0","0","0","0"
"5059","2023-11-12 13:56:53","0","0","0","0"
"5060","2023-11-12 14:01:53","0","0","0","0"
"5061","2023-11-12 14:05:08","0","0","0","0"
"5062","2023-11-12 14:07:31","0","0","0","0"
"5063","2023-11-12 14:12:09","0","0","0","0"
"5064","2023-11-12 14:17:09","0","0","0","0"
"5065","2023-11-12 14:22:09","0","0","0","0"
"5066","2023-11-12 14:27:09","0","0","0","0"
"5067","2023-11-12 14:32:09","0","0","0","0"
"5068","2023-11-12 14:37:09","0","0","0","0"
"5069","2023-11-12 14:42:09","0","0","0","0"
"5070","2023-11-12 14:47:09","0","0","0","0"
"5071","2023-11-12 14:52:09","0","0","0","0"
"5072","2023-11-12 14:57:09","0","0","0","0"
"5073","2023-11-12 15:02:09","0","0","0","0"
"5074","2023-11-12 15:07:09","0","0","0","0"
"5075","2023-11-12 15:12:09","0","0","0","0"
"5076","2023-11-12 15:17:09","0","0","0","0"
"5077","2023-11-12 15:22:09","0","0","0","0"
"5078","2023-11-12 15:27:09","0","0","0","0"
"5079","2023-11-12 15:32:09","0","0","0","0"
"5080","2023-11-12 15:37:09","0","0","0","0"
"5081","2023-11-12 15:42:09","0","0","0","0"
"5082","2023-11-12 15:47:09","0","0","0","0"
"5083","2023-11-12 15:52:09","0","0","0","0"
"5084","2023-11-12 15:57:09","0","0","0","0"
"5085","2023-11-12 16:02:09","0","0","0","0"
"5086","2023-11-12 16:07:09","0","0","0","0"
"5087","2023-11-12 16:12:09","0","0","0","0"
"5088","2023-11-12 16:17:09","0","0","0","0"
"5089","2023-11-12 16:22:09","0","0","0","0"
"5090","2023-11-12 16:27:09","0","0","0","0"
"5091","2023-11-12 16:32:09","0","0","0","0"
"5092","2023-11-12 16:37:09","0","0","0","0"
"5093","2023-11-12 16:42:09","0","0","0","0"
"5094","2023-11-12 16:47:09","0","0","0","0"
"5095","2023-11-12 16:52:09","0","0","0","0"
"5096","2023-11-12 16:57:09","0","0","0","0"
"5097","2023-11-12 17:02:09","0","0","0","0"
"5098","2023-11-12 17:07:09","0","0","0","0"
"5099","2023-11-12 17:12:09","0","0","0","0"
"5100","2023-11-12 17:17:09","0","0","0","0"
"5101","2023-11-12 17:22:09","0","0","0","0"
"5102","2023-11-12 17:27:09","0","0","0","0"
"5103","2023-11-12 17:32:09","0","0","0","0"
"5104","2023-11-12 17:37:09","0","0","0","0"
"5105","2023-11-12 17:42:09","0","0","0","0"
"5106","2023-11-12 17:47:09","0","0","0","0"
"5107","2023-11-12 17:52:09","0","0","0","0"
"5108","2023-11-12 17:57:09","0","0","0","0"
"5109","2023-11-12 18:02:09","0","0","0","0"
"5110","2023-11-12 18:07:09","0","0","0","0"
"5111","2023-11-12 18:12:09","0","0","0","0"
"5112","2023-11-12 18:17:09","0","0","0","0"
"5113","2023-11-12 18:22:09","0","0","0","0"
"5114","2023-11-12 18:27:09","0","0","0","0"
"5115","2023-11-12 18:32:09","0","0","0","0"
"5116","2023-11-12 18:37:09","0","0","0","0"
"5117","2023-11-12 18:42:09","0","0","0","0"
"5118","2023-11-12 18:47:09","0","0","0","0"
"5119","2023-11-12 18:52:09","0","0","0","0"
"5120","2023-11-12 18:57:09","0","0","0","0"
"5121","2023-11-12 19:02:09","0","0","0","0"
"5122","2023-11-12 19:07:09","0","0","0","0"
"5123","2023-11-12 19:12:09","0","0","0","0"
"5124","2023-11-12 19:17:09","0","0","0","0"
"5125","2023-11-12 19:22:09","0","0","0","0"
"5126","2023-11-12 19:27:09","0","0","0","0"
"5127","2023-11-12 19:32:09","0","0","0","0"
"5128","2023-11-12 19:37:09","0","0","0","0"
"5129","2023-11-12 19:42:09","0","0","0","0"
"5130","2023-11-12 19:47:09","0","0","0","0"
"5131","2023-11-12 19:52:09","0","0","0","0"
"5132","2023-11-12 19:57:09","0","0","0","0"
"5133","2023-11-12 20:02:09","0","0","0","0"
"5134","2023-11-12 20:07:09","0","0","0","0"
"5135","2023-11-12 20:12:09","0","0","0","0"
"5136","2023-11-12 20:17:09","0","0","0","0"
"5137","2023-11-12 20:22:09","0","0","0","0"
"5138","2023-11-12 20:27:09","0","0","0","0"
"5139","2023-11-12 20:32:09","0","0","0","0"
"5140","2023-11-12 20:37:09","0","0","0","0"
"5141","2023-11-12 20:42:09","0","0","0","0"
"5142","2023-11-12 20:47:09","0","0","0","0"
"5143","2023-11-12 20:52:09","0","0","0","0"
"5144","2023-11-12 20:57:09","0","0","0","0"
"5145","2023-11-12 21:02:09","0","0","0","0"
"5146","2023-11-12 21:07:09","0","0","0","0"
"5147","2023-11-12 21:12:09","0","0","0","0"
"5148","2023-11-12 21:17:09","0","0","0","0"
"5149","2023-11-12 21:22:09","0","0","0","0"
"5150","2023-11-12 21:27:09","0","0","0","0"
"5151","2023-11-12 21:32:09","0","0","0","0"
"5152","2023-11-12 21:37:09","0","0","0","0"
"5153","2023-11-12 21:42:09","0","0","0","0"
"5154","2023-11-12 21:47:09","0","0","0","0"
"5155","2023-11-12 21:52:09","0","0","0","0"
"5156","2023-11-12 21:57:09","0","0","0","0"
"5157","2023-11-12 22:02:09","0","0","0","0"
"5158","2023-11-12 22:07:09","0","0","0","0"
"5159","2023-11-12 22:12:09","0","0","0","0"
"5160","2023-11-12 22:17:09","0","0","0","0"
"5161","2023-11-12 22:22:09","0","0","0","0"
"5162","2023-11-12 22:27:09","0","0","0","0"
"5163","2023-11-12 22:32:09","0","0","0","0"
"5164","2023-11-12 22:37:09","0","0","0","0"
"5165","2023-11-12 22:42:09","0","0","0","0"
"5166","2023-11-12 22:47:09","0","0","0","0"
"5167","2023-11-12 22:52:09","0","0","0","0"
"5168","2023-11-12 22:57:09","0","0","0","0"
"5169","2023-11-12 23:02:09","0","0","0","0"
"5170","2023-11-12 23:07:09","0","0","0","0"
"5171","2023-11-12 23:12:09","0","0","0","0"
"5172","2023-11-12 23:17:09","0","0","0","0"
"5173","2023-11-12 23:22:09","0","0","0","0"
"5174","2023-11-12 23:27:09","0","0","0","0"
"5175","2023-11-12 23:32:09","0","0","0","0"
"5176","2023-11-12 23:37:09","0","0","0","0"
"5177","2023-11-12 23:42:09","0","0","0","0"
"5178","2023-11-12 23:47:09","0","0","0","0"
"5179","2023-11-12 23:52:09","0","0","0","0"
"5180","2023-11-12 23:57:09","0","0","0","0"
"5181","2023-11-13 00:02:09","0","0","0","0"
"5182","2023-11-13 00:07:09","0","0","0","0"
"5183","2023-11-13 00:12:09","0","0","0","0"
"5184","2023-11-13 00:17:09","0","0","0","0"
"5185","2023-11-13 00:22:09","0","0","0","0"
"5186","2023-11-13 00:27:09","0","0","0","0"
"5187","2023-11-13 00:32:09","0","0","0","0"
"5188","2023-11-13 00:37:09","0","0","0","0"
"5189","2023-11-13 00:42:09","0","0","0","0"
"5190","2023-11-13 00:47:09","0","0","0","0"
"5191","2023-11-13 00:52:09","0","0","0","0"
"5192","2023-11-13 00:57:09","0","0","0","0"
"5193","2023-11-13 01:02:09","0","0","0","0"
"5194","2023-11-13 01:07:09","0","0","0","0"
"5195","2023-11-13 01:12:09","0","0","0","0"
"5196","2023-11-13 01:17:09","0","0","0","0"
"5197","2023-11-13 01:22:09","0","0","0","0"
"5198","2023-11-13 01:27:09","0","0","0","0"
"5199","2023-11-13 01:32:09","0","0","0","0"
"5200","2023-11-13 01:37:09","0","0","0","0"
"5201","2023-11-13 01:42:09","0","0","0","0"
