"ID","TIME","PEAK_PEAK_PFS","PEAK_PEAK_KNM","MAIN_FREQ","SECOND_FREQ","TORQUE_HIGH","TORQUE_LOW","RPM_HIGH","RPM_LOW"
"4974","2023-11-12 06:18:46","0","0","0","0","0","0","0","0"
"4975","2023-11-12 06:23:46","0","0","0","0","0","0","0","0"
"4976","2023-11-12 06:28:46","0","0","0","0","0","0","0","0"
"4977","2023-11-12 06:33:46","0","0","0","0","0","0","0","0"
"4978","2023-11-12 06:38:46","0","0","0","0","0","0","0","0"
"4979","2023-11-12 06:43:46","0","0","0","0","0","0","0","0"
"4980","2023-11-12 06:48:46","0","0","0","0","0","0","0","0"
"4981","2023-11-12 06:53:46","0","0","0","0","0","0","0","0"
"4982","2023-11-12 06:58:46","0","0","0","0","0","0","0","0"
"4983","2023-11-12 07:03:46","0","0","0","0","0","0","0","0"
"4984","2023-11-12 07:08:46","0","0","0","0","0","0","0","0"
"4985","2023-11-12 07:13:46","0","0","0","0","0","0","0","0"
"4986","2023-11-12 07:18:46","0","0","0","0","0","0","0","0"
"4987","2023-11-12 07:23:46","0","0","0","0","0","0","0","0"
"4988","2023-11-12 07:28:46","0","0","0","0","0","0","0","0"
"4989","2023-11-12 07:33:46","0","0","0","0","0","0","0","0"
"4990","2023-11-12 07:38:46","0","0","0","0","0","0","0","0"
"4991","2023-11-12 07:43:46","0","0","0","0","0","0","0","0"
"4992","2023-11-12 07:48:46","0","0","0","0","0","0","0","0"
"4993","2023-11-12 07:53:46","0","0","0","0","0","0","0","0"
"4994","2023-11-12 07:58:46","0","0","0","0","0","0","0","0"
"4995","2023-11-12 08:03:46","0","0","0","0","0","0","0","0"
"4996","2023-11-12 08:08:46","0","0","0","0","0","0","0","0"
"4997","2023-11-12 08:13:46","0","0","0","0","0","0","0","0"
"4998","2023-11-12 08:18:46","0","0","0","0","0","0","0","0"
"4999","2023-11-12 08:23:46","0","0","0","0","0","0","0","0"
"5000","2023-11-12 08:28:46","0","0","0","0","0","0","0","0"
"5001","2023-11-12 08:33:46","0","0","0","0","0","0","0","0"
"5002","2023-11-12 08:38:46","0","0","0","0","0","0","0","0"
"5003","2023-11-12 08:43:46","0","0","0","0","0","0","0","0"
"5004","2023-11-12 08:48:46","0","0","0","0","0","0","0","0"
"5005","2023-11-12 08:53:46","0","0","0","0","0","0","0","0"
"5006","2023-11-12 08:58:46","0","0","0","0","0","0","0","0"
"5007","2023-11-12 09:03:46","0","0","0","0","0","0","0","0"
"5008","2023-11-12 09:08:46","0","0","0","0","0","0","0","0"
"5009","2023-11-12 09:13:46","0","0","0","0","0","0","0","0"
"5010","2023-11-12 09:18:46","0","0","0","0","0","0","0","0"
"5011","2023-11-12 09:23:46","0","0","0","0","0","0","0","0"
"5012","2023-11-12 09:28:46","0","0","0","0","0","0","0","0"
"5013","2023-11-12 09:33:46","0","0","0","0","0","0","0","0"
"5014","2023-11-12 09:38:46","0","0","0","0","0","0","0","0"
"5015","2023-11-12 09:43:46","0","0","0","0","0","0","0","0"
"5016","2023-11-12 09:48:46","0","0","0","0","0","0","0","0"
"5017","2023-11-12 09:53:46","0","0","0","0","0","0","0","0"
"5018","2023-11-12 09:58:46","0","0","0","0","0","0","0","0"
"5019","2023-11-12 10:03:46","0","0","0","0","0","0","0","0"
"5020","2023-11-12 10:08:46","0","0","0","0","0","0","0","0"
"5021","2023-11-12 10:13:46","0","0","0","0","0","0","0","0"
"5022","2023-11-12 10:18:46","0","0","0","0","0","0","0","0"
"5023","2023-11-12 10:23:46","0","0","0","0","0","0","0","0"
"5024","2023-11-12 10:28:46","0","0","0","0","0","0","0","0"
"5025","2023-11-12 10:33:46","0","0","0","0","0","0","0","0"
"5026","2023-11-12 10:38:46","0","0","0","0","0","0","0","0"
"5027","2023-11-12 10:43:46","0","0","0","0","0","0","0","0"
"5028","2023-11-12 10:48:46","0","0","0","0","0","0","0","0"
"5029","2023-11-12 10:53:46","0","0","0","0","0","0","0","0"
"5030","2023-11-12 10:58:46","0","0","0","0","0","0","0","0"
"5031","2023-11-12 11:03:46","0","0","0","0","0","0","0","0"
"5032","2023-11-12 11:08:46","0","0","0","0","0","0","0","0"
"5033","2023-11-12 11:13:46","0","0","0","0","0","0","0","0"
"5034","2023-11-12 11:18:46","0","0","0","0","0","0","0","0"
"5035","2023-11-12 11:23:46","0","0","0","0","0","0","0","0"
"5036","2023-11-12 11:28:46","0","0","0","0","0","0","0","0"
"5037","2023-11-12 11:33:46","0","0","0","0","0","0","0","0"
"5038","2023-11-12 11:38:46","0","0","0","0","0","0","0","0"
"5039","2023-11-12 11:43:46","0","0","0","0","0","0","0","0"
"5040","2023-11-12 11:48:46","0","0","0","0","0","0","0","0"
"5041","2023-11-12 11:53:46","0","0","0","0","0","0","0","0"
"5042","2023-11-12 11:58:46","0","0","0","0","0","0","0","0"
"5043","2023-11-12 12:03:46","0","0","0","0","0","0","0","0"
"5044","2023-11-12 12:08:46","0","0","0","0","0","0","0","0"
"5045","2023-11-12 12:13:46","0","0","0","0","0","0","0","0"
"5046","2023-11-12 12:18:46","0","0","0","0","0","0","0","0"
"5047","2023-11-12 12:23:46","0","0","0","0","0","0","0","0"
"5048","2023-11-12 12:28:46","0","0","0","0","0","0","0","0"
"5049","2023-11-12 12:33:46","0","0","0","0","0","0","0","0"
"5050","2023-11-12 12:38:46","0","0","0","0","0","0","0","0"
"5051","2023-11-12 12:43:46","0","0","0","0","0","0","0","0"
"5052","2023-11-12 12:48:46","0","0","0","0","0","0","0","0"
"5053","2023-11-12 12:53:46","0","0","0","0","0","0","0","0"
"5054","2023-11-12 12:58:46","0","0","0","0","0","0","0","0"
"5055","2023-11-12 13:03:46","0","0","0","0","0","0","0","0"
"5056","2023-11-12 13:08:46","0","0","0","0","0","0","0","0"
"5057","2023-11-12 13:13:46","0","0","0","0","0","0","0","0"
"5058","2023-11-12 13:18:46","0","0","0","0","0","0","0","0"
"5059","2023-11-12 13:23:46","0","0","0","0","0","0","0","0"
"5060","2023-11-12 13:28:46","0","0","0","0","0","0","0","0"
"5061","2023-11-12 13:33:46","0","0","0","0","0","0","0","0"
"5062","2023-11-12 13:38:46","0","0","0","0","0","0","0","0"
"5063","2023-11-12 13:43:46","0","0","0","0","0","0","0","0"
"5064","2023-11-12 13:48:46","0","0","0","0","0","0","0","0"
"5065","2023-11-12 13:53:46","0","0","0","0","0","0","0","0"
"5066","2023-11-12 13:58:46","0","0","0","0","0","0","0","0"
"5067","2023-11-12 14:03:46","0","0","0","0","0","0","0","0"
"5068","2023-11-12 14:04:02","0","0","0","0","0","0","0","0"
"5069","2023-11-12 14:09:02","0","0","0","0","0","0","0","0"
"5070","2023-11-12 14:14:02","0","0","0","0","0","0","0","0"
"5071","2023-11-12 14:19:02","0","0","0","0","0","0","0","0"
"5072","2023-11-12 14:24:02","0","0","0","0","0","0","0","0"
"5073","2023-11-12 14:29:02","0","0","0","0","0","0","0","0"
"5074","2023-11-12 14:34:02","0","0","0","0","0","0","0","0"
"5075","2023-11-12 14:39:02","0","0","0","0","0","0","0","0"
"5076","2023-11-12 14:44:02","0","0","0","0","0","0","0","0"
"5077","2023-11-12 14:49:02","0","0","0","0","0","0","0","0"
"5078","2023-11-12 14:54:02","0","0","0","0","0","0","0","0"
"5079","2023-11-12 14:59:02","0","0","0","0","0","0","0","0"
"5080","2023-11-12 15:04:02","0","0","0","0","0","0","0","0"
"5081","2023-11-12 15:09:02","0","0","0","0","0","0","0","0"
"5082","2023-11-12 15:14:02","0","0","0","0","0","0","0","0"
"5083","2023-11-12 15:19:02","0","0","0","0","0","0","0","0"
"5084","2023-11-12 15:24:02","0","0","0","0","0","0","0","0"
"5085","2023-11-12 15:29:02","0","0","0","0","0","0","0","0"
"5086","2023-11-12 15:34:02","0","0","0","0","0","0","0","0"
"5087","2023-11-12 15:39:02","0","0","0","0","0","0","0","0"
"5088","2023-11-12 15:44:02","0","0","0","0","0","0","0","0"
"5089","2023-11-12 15:49:02","0","0","0","0","0","0","0","0"
"5090","2023-11-12 15:54:02","0","0","0","0","0","0","0","0"
"5091","2023-11-12 15:59:02","0","0","0","0","0","0","0","0"
"5092","2023-11-12 16:04:02","0","0","0","0","0","0","0","0"
"5093","2023-11-12 16:09:02","0","0","0","0","0","0","0","0"
"5094","2023-11-12 16:14:02","0","0","0","0","0","0","0","0"
"5095","2023-11-12 16:19:02","0","0","0","0","0","0","0","0"
"5096","2023-11-12 16:24:02","0","0","0","0","0","0","0","0"
"5097","2023-11-12 16:29:02","0","0","0","0","0","0","0","0"
"5098","2023-11-12 16:34:02","0","0","0","0","0","0","0","0"
"5099","2023-11-12 16:39:02","0","0","0","0","0","0","0","0"
"5100","2023-11-12 16:44:02","0","0","0","0","0","0","0","0"
"5101","2023-11-12 16:49:02","0","0","0","0","0","0","0","0"
"5102","2023-11-12 16:54:02","0","0","0","0","0","0","0","0"
"5103","2023-11-12 16:59:02","0","0","0","0","0","0","0","0"
"5104","2023-11-12 17:04:02","0","0","0","0","0","0","0","0"
"5105","2023-11-12 17:09:02","0","0","0","0","0","0","0","0"
"5106","2023-11-12 17:14:02","0","0","0","0","0","0","0","0"
"5107","2023-11-12 17:19:02","0","0","0","0","0","0","0","0"
"5108","2023-11-12 17:24:02","0","0","0","0","0","0","0","0"
"5109","2023-11-12 17:29:02","0","0","0","0","0","0","0","0"
"5110","2023-11-12 17:34:02","0","0","0","0","0","0","0","0"
"5111","2023-11-12 17:39:02","0","0","0","0","0","0","0","0"
"5112","2023-11-12 17:44:02","0","0","0","0","0","0","0","0"
"5113","2023-11-12 17:49:02","0","0","0","0","0","0","0","0"
"5114","2023-11-12 17:54:02","0","0","0","0","0","0","0","0"
"5115","2023-11-12 17:59:02","0","0","0","0","0","0","0","0"
"5116","2023-11-12 18:04:02","0","0","0","0","0","0","0","0"
"5117","2023-11-12 18:09:02","0","0","0","0","0","0","0","0"
"5118","2023-11-12 18:14:02","0","0","0","0","0","0","0","0"
"5119","2023-11-12 18:19:02","0","0","0","0","0","0","0","0"
"5120","2023-11-12 18:24:02","0","0","0","0","0","0","0","0"
"5121","2023-11-12 18:29:02","0","0","0","0","0","0","0","0"
"5122","2023-11-12 18:34:02","0","0","0","0","0","0","0","0"
"5123","2023-11-12 18:39:02","0","0","0","0","0","0","0","0"
"5124","2023-11-12 18:44:02","0","0","0","0","0","0","0","0"
"5125","2023-11-12 18:49:02","0","0","0","0","0","0","0","0"
"5126","2023-11-12 18:54:02","0","0","0","0","0","0","0","0"
"5127","2023-11-12 18:59:02","0","0","0","0","0","0","0","0"
"5128","2023-11-12 19:04:02","0","0","0","0","0","0","0","0"
"5129","2023-11-12 19:09:02","0","0","0","0","0","0","0","0"
"5130","2023-11-12 19:14:02","0","0","0","0","0","0","0","0"
"5131","2023-11-12 19:19:02","0","0","0","0","0","0","0","0"
"5132","2023-11-12 19:24:02","0","0","0","0","0","0","0","0"
"5133","2023-11-12 19:29:02","0","0","0","0","0","0","0","0"
"5134","2023-11-12 19:34:02","0","0","0","0","0","0","0","0"
"5135","2023-11-12 19:39:02","0","0","0","0","0","0","0","0"
"5136","2023-11-12 19:44:02","0","0","0","0","0","0","0","0"
"5137","2023-11-12 19:49:02","0","0","0","0","0","0","0","0"
"5138","2023-11-12 19:54:02","0","0","0","0","0","0","0","0"
"5139","2023-11-12 19:59:02","0","0","0","0","0","0","0","0"
"5140","2023-11-12 20:04:02","0","0","0","0","0","0","0","0"
"5141","2023-11-12 20:09:02","0","0","0","0","0","0","0","0"
"5142","2023-11-12 20:14:02","0","0","0","0","0","0","0","0"
"5143","2023-11-12 20:19:02","0","0","0","0","0","0","0","0"
"5144","2023-11-12 20:24:02","0","0","0","0","0","0","0","0"
"5145","2023-11-12 20:29:02","0","0","0","0","0","0","0","0"
"5146","2023-11-12 20:34:02","0","0","0","0","0","0","0","0"
"5147","2023-11-12 20:39:02","0","0","0","0","0","0","0","0"
"5148","2023-11-12 20:44:02","0","0","0","0","0","0","0","0"
"5149","2023-11-12 20:49:02","0","0","0","0","0","0","0","0"
"5150","2023-11-12 20:54:02","0","0","0","0","0","0","0","0"
"5151","2023-11-12 20:59:02","0","0","0","0","0","0","0","0"
"5152","2023-11-12 21:04:02","0","0","0","0","0","0","0","0"
"5153","2023-11-12 21:09:02","0","0","0","0","0","0","0","0"
"5154","2023-11-12 21:14:02","0","0","0","0","0","0","0","0"
"5155","2023-11-12 21:19:02","0","0","0","0","0","0","0","0"
"5156","2023-11-12 21:24:02","0","0","0","0","0","0","0","0"
"5157","2023-11-12 21:29:02","0","0","0","0","0","0","0","0"
"5158","2023-11-12 21:34:02","0","0","0","0","0","0","0","0"
"5159","2023-11-12 21:39:02","0","0","0","0","0","0","0","0"
"5160","2023-11-12 21:44:02","0","0","0","0","0","0","0","0"
"5161","2023-11-12 21:49:02","0","0","0","0","0","0","0","0"
"5162","2023-11-12 21:54:02","0","0","0","0","0","0","0","0"
"5163","2023-11-12 21:59:02","0","0","0","0","0","0","0","0"
"5164","2023-11-12 22:04:02","0","0","0","0","0","0","0","0"
"5165","2023-11-12 22:09:02","0","0","0","0","0","0","0","0"
"5166","2023-11-12 22:14:02","0","0","0","0","0","0","0","0"
"5167","2023-11-12 22:19:02","0","0","0","0","0","0","0","0"
"5168","2023-11-12 22:24:02","0","0","0","0","0","0","0","0"
"5169","2023-11-12 22:29:02","0","0","0","0","0","0","0","0"
"5170","2023-11-12 22:34:02","0","0","0","0","0","0","0","0"
"5171","2023-11-12 22:39:02","0","0","0","0","0","0","0","0"
"5172","2023-11-12 22:44:02","0","0","0","0","0","0","0","0"
"5173","2023-11-12 22:49:02","0","0","0","0","0","0","0","0"
"5174","2023-11-12 22:54:02","0","0","0","0","0","0","0","0"
"5175","2023-11-12 22:59:02","0","0","0","0","0","0","0","0"
"5176","2023-11-12 23:04:02","0","0","0","0","0","0","0","0"
"5177","2023-11-12 23:09:02","0","0","0","0","0","0","0","0"
"5178","2023-11-12 23:14:02","0","0","0","0","0","0","0","0"
"5179","2023-11-12 23:19:02","0","0","0","0","0","0","0","0"
"5180","2023-11-12 23:24:02","0","0","0","0","0","0","0","0"
"5181","2023-11-12 23:29:02","0","0","0","0","0","0","0","0"
"5182","2023-11-12 23:34:02","0","0","0","0","0","0","0","0"
"5183","2023-11-12 23:39:02","0","0","0","0","0","0","0","0"
"5184","2023-11-12 23:44:02","0","0","0","0","0","0","0","0"
"5185","2023-11-12 23:49:02","0","0","0","0","0","0","0","0"
"5186","2023-11-12 23:54:02","0","0","0","0","0","0","0","0"
"5187","2023-11-12 23:59:02","0","0","0","0","0","0","0","0"
"5188","2023-11-13 00:04:02","0","0","0","0","0","0","0","0"
"5189","2023-11-13 00:09:02","0","0","0","0","0","0","0","0"
"5190","2023-11-13 00:14:02","0","0","0","0","0","0","0","0"
"5191","2023-11-13 00:19:02","0","0","0","0","0","0","0","0"
"5192","2023-11-13 00:24:02","0","0","0","0","0","0","0","0"
"5193","2023-11-13 00:29:02","0","0","0","0","0","0","0","0"
"5194","2023-11-13 00:34:02","0","0","0","0","0","0","0","0"
"5195","2023-11-13 00:39:02","0","0","0","0","0","0","0","0"
"5196","2023-11-13 00:44:02","0","0","0","0","0","0","0","0"
"5197","2023-11-13 00:49:02","0","0","0","0","0","0","0","0"
"5198","2023-11-13 00:54:02","0","0","0","0","0","0","0","0"
"5199","2023-11-13 00:59:02","0","0","0","0","0","0","0","0"
"5200","2023-11-13 01:04:02","0","0","0","0","0","0","0","0"
"5201","2023-11-13 01:09:02","0","0","0","0","0","0","0","0"
"5202","2023-11-13 01:14:02","0","0","0","0","0","0","0","0"
"5203","2023-11-13 01:19:02","0","0","0","0","0","0","0","0"
"5204","2023-11-13 01:24:02","0","0","0","0","0","0","0","0"
"5205","2023-11-13 01:29:02","0","0","0","0","0","0","0","0"
"5206","2023-11-13 01:34:02","0","0","0","0","0","0","0","0"
"5207","2023-11-13 01:39:02","0","0","0","0","0","0","0","0"
"5208","2023-11-13 01:44:02","0","0","0","0","0","0","0","0"
"5209","2023-11-13 01:49:02","0","0","0","0","0","0","0","0"
"5210","2023-11-13 01:54:02","0","0","0","0","0","0","0","0"
"5211","2023-11-13 01:59:02","0","0","0","0","0","0","0","0"
"5212","2023-11-13 02:04:02","0","0","0","0","0","0","0","0"
"5213","2023-11-13 02:09:02","0","0","0","0","0","0","0","0"
"5214","2023-11-13 02:14:02","0","0","0","0","0","0","0","0"
"5215","2023-11-13 02:19:02","0","0","0","0","0","0","0","0"
"5216","2023-11-13 02:24:02","0","0","0","0","0","0","0","0"
"5217","2023-11-13 02:29:02","0","0","0","0","0","0","0","0"
"5218","2023-11-13 02:34:02","0","0","0","0","0","0","0","0"
"5219","2023-11-13 02:39:02","0","0","0","0","0","0","0","0"
"5220","2023-11-13 02:44:02","0","0","0","0","0","0","0","0"
"5221","2023-11-13 02:49:02","0","0","0","0","0","0","0","0"
"5222","2023-11-13 02:54:02","0","0","0","0","0","0","0","0"
"5223","2023-11-13 02:59:02","0","0","0","0","0","0","0","0"
"5224","2023-11-13 03:04:02","0","0","0","0","0","0","0","0"
"5225","2023-11-13 03:09:02","0","0","0","0","0","0","0","0"
"5226","2023-11-13 03:14:02","0","0","0","0","0","0","0","0"
"5227","2023-11-13 03:19:02","0","0","0","0","0","0","0","0"
"5228","2023-11-13 03:24:02","0","0","0","0","0","0","0","0"
"5229","2023-11-13 03:29:02","0","0","0","0","0","0","0","0"
"5230","2023-11-13 03:34:02","0","0","0","0","0","0","0","0"
"5231","2023-11-13 03:39:02","0","0","0","0","0","0","0","0"
"5232","2023-11-13 03:44:02","0","0","0","0","0","0","0","0"
"5233","2023-11-13 03:49:02","0","0","0","0","0","0","0","0"
"5234","2023-11-13 03:54:02","0","0","0","0","0","0","0","0"
"5235","2023-11-13 03:59:02","0","0","0","0","0","0","0","0"
"5236","2023-11-13 04:04:02","0","0","0","0","0","0","0","0"
"5237","2023-11-13 04:09:02","0","0","0","0","0","0","0","0"
"5238","2023-11-13 04:14:02","0","0","0","0","0","0","0","0"
"5239","2023-11-13 04:19:02","0","0","0","0","0","0","0","0"
"5240","2023-11-13 04:24:02","0","0","0","0","0","0","0","0"
"5241","2023-11-13 04:29:02","0","0","0","0","0","0","0","0"
"5242","2023-11-13 04:34:02","0","0","0","0","0","0","0","0"
"5243","2023-11-13 04:39:02","0","0","0","0","0","0","0","0"
"5244","2023-11-13 04:44:02","0","0","0","0","0","0","0","0"
"5245","2023-11-13 04:49:02","0","0","0","0","0","0","0","0"
"5246","2023-11-13 04:54:02","0","0","0","0","0","0","0","0"
"5247","2023-11-13 04:59:02","0","0","0","0","0","0","0","0"
"5248","2023-11-13 05:04:02","0","0","0","0","0","0","0","0"
"5249","2023-11-13 05:09:02","0","0","0","0","0","0","0","0"
"5250","2023-11-13 05:14:02","0","0","0","0","0","0","0","0"
"5251","2023-11-13 05:19:02","0","0","0","0","0","0","0","0"
"5252","2023-11-13 05:24:02","0","0","0","0","0","0","0","0"
"5253","2023-11-13 05:29:02","0","0","0","0","0","0","0","0"
"5254","2023-11-13 05:34:02","0","0","0","0","0","0","0","0"
"5255","2023-11-13 05:39:02","0","0","0","0","0","0","0","0"
"5256","2023-11-13 05:44:02","0","0","0","0","0","0","0","0"
"5257","2023-11-13 05:49:02","0","0","0","0","0","0","0","0"
"5258","2023-11-13 05:54:02","0","0","0","0","0","0","0","0"
"5259","2023-11-13 05:59:02","0","0","0","0","0","0","0","0"
"5260","2023-11-13 06:04:02","0","0","0","0","0","0","0","0"
"5261","2023-11-13 06:09:02","0","0","0","0","0","0","0","0"
"5262","2023-11-13 06:14:02","0","0","0","0","0","0","0","0"
"5263","2023-11-13 06:19:02","0","0","0","0","0","0","0","0"
"5264","2023-11-13 06:24:02","0","0","0","0","0","0","0","0"
"5265","2023-11-13 06:29:02","0","0","0","0","0","0","0","0"
"5266","2023-11-13 06:34:02","0","0","0","0","0","0","0","0"
"5267","2023-11-13 06:39:02","0","0","0","0","0","0","0","0"
"5268","2023-11-13 06:44:02","0","0","0","0","0","0","0","0"
"5269","2023-11-13 06:49:02","0","0","0","0","0","0","0","0"
"5270","2023-11-13 06:54:02","0","0","0","0","0","0","0","0"
"5271","2023-11-13 06:59:02","0","0","0","0","0","0","0","0"
"5272","2023-11-13 07:04:02","0","0","0","0","0","0","0","0"
"5273","2023-11-13 07:09:02","0","0","0","0","0","0","0","0"
"5274","2023-11-13 07:14:02","0","0","0","0","0","0","0","0"
"5275","2023-11-13 07:19:02","0","0","0","0","0","0","0","0"
"5276","2023-11-13 07:24:02","0","0","0","0","0","0","0","0"
"5277","2023-11-13 07:29:02","0","0","0","0","0","0","0","0"
"5278","2023-11-13 07:34:02","0","0","0","0","0","0","0","0"
"5279","2023-11-13 07:39:02","0","0","0","0","0","0","0","0"
"5280","2023-11-13 07:44:02","0","0","0","0","0","0","0","0"
"5281","2023-11-13 07:49:02","0","0","0","0","0","0","0","0"
"5282","2023-11-13 07:54:02","0","0","0","0","0","0","0","0"
"5283","2023-11-13 07:59:02","0","0","0","0","0","0","0","0"
"5284","2023-11-13 08:04:02","0","0","0","0","0","0","0","0"
"5285","2023-11-13 08:09:02","0","0","0","0","0","0","0","0"
"5286","2023-11-13 08:14:02","0","0","0","0","0","0","0","0"
"5287","2023-11-13 08:19:02","0","0","0","0","0","0","0","0"
"5288","2023-11-13 08:24:02","0","0","0","0","0","0","0","0"
"5289","2023-11-13 08:29:02","0","0","0","0","0","0","0","0"
"5290","2023-11-13 08:34:02","0","0","0","0","0","0","0","0"
"5291","2023-11-13 08:39:02","0","0","0","0","0","0","0","0"
"5292","2023-11-13 08:44:02","0","0","0","0","0","0","0","0"
"5293","2023-11-13 08:49:02","0","0","0","0","0","0","0","0"
"5294","2023-11-13 08:54:02","0","0","0","0","0","0","0","0"
"5295","2023-11-13 08:59:02","0","0","0","0","0","0","0","0"
"5296","2023-11-13 09:04:02","0","0","0","0","0","0","0","0"
"5297","2023-11-13 09:09:02","0","0","0","0","0","0","0","0"
"5298","2023-11-13 09:14:02","0","0","0","0","0","0","0","0"
"5299","2023-11-13 09:19:02","0","0","0","0","0","0","0","0"
"5300","2023-11-13 09:24:02","0","0","0","0","0","0","0","0"
"5301","2023-11-13 09:29:02","0","0","0","0","0","0","0","0"
"5302","2023-11-13 09:34:02","0","0","0","0","0","0","0","0"
"5303","2023-11-13 09:39:02","0","0","0","0","0","0","0","0"
"5304","2023-11-13 09:44:02","0","0","0","0","0","0","0","0"
"5305","2023-11-13 09:49:02","0","0","0","0","0","0","0","0"
"5306","2023-11-13 09:54:02","0","0","0","0","0","0","0","0"
"5307","2023-11-13 09:59:02","0","0","0","0","0","0","0","0"
"5308","2023-11-13 10:04:02","0","0","0","0","0","0","0","0"
"5309","2023-11-13 10:09:02","0","0","0","0","0","0","0","0"
"5310","2023-11-13 10:14:02","0","0","0","0","0","0","0","0"
"5311","2023-11-13 10:19:02","0","0","0","0","0","0","0","0"
"5312","2023-11-13 10:24:02","0","0","0","0","0","0","0","0"
"5313","2023-11-13 10:29:02","0","0","0","0","0","0","0","0"
"5314","2023-11-13 10:34:02","0","0","0","0","0","0","0","0"
"5315","2023-11-13 10:39:02","0","0","0","0","0","0","0","0"
"5316","2023-11-13 10:44:02","0","0","0","0","0","0","0","0"
"5317","2023-11-13 10:49:02","0","0","0","0","0","0","0","0"
"5318","2023-11-13 10:54:02","0","0","0","0","0","0","0","0"
"5319","2023-11-13 10:59:02","0","0","0","0","0","0","0","0"
"5320","2023-11-13 11:04:02","0","0","0","0","0","0","0","0"
"5321","2023-11-13 11:09:02","0","0","0","0","0","0","0","0"
"5322","2023-11-13 11:14:02","0","0","0","0","0","0","0","0"
"5323","2023-11-13 11:19:02","0","0","0","0","0","0","0","0"
"5324","2023-11-13 11:24:02","0","0","0","0","0","0","0","0"
"5325","2023-11-13 11:29:02","0","0","0","0","0","0","0","0"
"5326","2023-11-13 11:34:02","0","0","0","0","0","0","0","0"
"5327","2023-11-13 11:39:02","0","0","0","0","0","0","0","0"
"5328","2023-11-13 11:44:02","0","0","0","0","0","0","0","0"
"5329","2023-11-13 11:49:02","0","0","0","0","0","0","0","0"
"5330","2023-11-13 11:54:02","0","0","0","0","0","0","0","0"
"5331","2023-11-13 11:59:02","0","0","0","0","0","0","0","0"
"5332","2023-11-13 12:04:02","0","0","0","0","0","0","0","0"
"5333","2023-11-13 12:09:02","0","0","0","0","0","0","0","0"
"5334","2023-11-13 12:14:02","0","0","0","0","0","0","0","0"
"5335","2023-11-13 12:19:02","0","0","0","0","0","0","0","0"
"5336","2023-11-13 12:24:02","0","0","0","0","0","0","0","0"
"5337","2023-11-13 12:29:02","0","0","0","0","0","0","0","0"
"5338","2023-11-13 12:34:02","0","0","0","0","0","0","0","0"
"5339","2023-11-13 12:39:02","0","0","0","0","0","0","0","0"
"5340","2023-11-13 12:44:02","0","0","0","0","0","0","0","0"
"5341","2023-11-13 12:49:02","0","0","0","0","0","0","0","0"
"5342","2023-11-13 12:54:02","0","0","0","0","0","0","0","0"
"5343","2023-11-13 12:59:02","0","0","0","0","0","0","0","0"
"5344","2023-11-13 13:04:02","0","0","0","0","0","0","0","0"
"5345","2023-11-13 13:09:02","0","0","0","0","0","0","0","0"
"5346","2023-11-13 13:14:02","0","0","0","0","0","0","0","0"
"5347","2023-11-13 13:19:02","0","0","0","0","0","0","0","0"
"5348","2023-11-13 13:24:02","0","0","0","0","0","0","0","0"
"5349","2023-11-13 13:29:02","0","0","0","0","0","0","0","0"
"5350","2023-11-13 13:34:02","0","0","0","0","0","0","0","0"
"5351","2023-11-13 13:39:02","0","0","0","0","0","0","0","0"
"5352","2023-11-13 13:44:02","0","0","0","0","0","0","0","0"
"5353","2023-11-13 13:49:02","0","0","0","0","0","0","0","0"
"5354","2023-11-13 13:54:02","0","0","0","0","0","0","0","0"
"5355","2023-11-13 13:59:02","0","0","0","0","0","0","0","0"
"5356","2023-11-13 14:04:02","0","0","0","0","0","0","0","0"
"5357","2023-11-13 14:09:02","0","0","0","0","0","0","0","0"
"5358","2023-11-13 14:14:02","0","0","0","0","0","0","0","0"
"5359","2023-11-13 14:19:02","0","0","0","0","0","0","0","0"
"5360","2023-11-13 14:24:02","0","0","0","0","0","0","0","0"
"5361","2023-11-13 14:29:02","0","0","0","0","0","0","0","0"
"5362","2023-11-13 14:34:02","0","0","0","0","0","0","0","0"
"5363","2023-11-13 14:39:02","0","0","0","0","0","0","0","0"
"5364","2023-11-13 14:44:02","0","0","0","0","0","0","0","0"
"5365","2023-11-13 14:49:02","0","0","0","0","0","0","0","0"
"5366","2023-11-13 14:34:17","0","0","0","0","0","0","0","0"
"5367","2023-11-13 14:39:17","0","0","0","0","0","0","0","0"
"5368","2023-11-13 14:44:17","0","0","0","0","0","0","0","0"
"5369","2023-11-13 14:49:17","0","0","0","0","0","0","0","0"
"5370","2023-11-13 14:54:17","0","0","0","0","0","0","0","0"
"5371","2023-11-13 14:59:17","0","0","0","0","0","0","0","0"
"5372","2023-11-13 15:04:17","0","0","0","0","0","0","0","0"
"5373","2023-11-13 15:09:17","0","0","0","0","0","0","0","0"
"5374","2023-11-13 15:14:17","0","0","0","0","0","0","0","0"
"5375","2023-11-13 15:19:17","0","0","0","0","0","0","0","0"
"5376","2023-11-13 15:24:17","0","0","0","0","0","0","0","0"
"5377","2023-11-13 15:29:17","0","0","0","0","0","0","0","0"
"5378","2023-11-13 15:34:17","0","0","0","0","0","0","0","0"
"5379","2023-11-13 15:39:17","0","0","0","0","0","0","0","0"
"5380","2023-11-13 15:44:17","0","0","0","0","0","0","0","0"
"5381","2023-11-13 15:49:17","0","0","0","0","0","0","0","0"
